dataset,datim_dataelement,shortname,code,dataelement,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,Keycode,period,orgunitlevel2,orgunitlevel3,dhis_organisationunitid,dhis_organisationunitname,datim_organisationunitid,datim_organisationunitname,value
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200528,2022Q3,Manica,Manica,XUfVdKbiMwL,CS Messica,gVZ58EQOH6K,Messica CS,4.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200563,2022Q3,Manica,Manica,hPqiPGsEYv5,CS Machipanda,RiIZqF2hfqY,Machipanda CS,18.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200938,2022Q3,Manica,Manica,lT5Qs9ETV9s,HD Manica,KjMGcLd3XXd,Manica HD,130.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,338288,2022Q3,Manica,Manica,rfn0xX7liVL,CS 4Âº Congresso,DAcTRfO0CNG,4º Congresso CS,24.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200500,2022Q3,Manica,Gondola,JlUMz2rDy1g,CS Inchope,bifefa8JnfN,Inchope CS,316.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200937,2022Q3,Manica,Gondola,pELuhX7Rgup,CS Gondola Sede,awoAlwC06Go,Gondola Sede CS,110.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200527,2022Q3,Manica,Gondola,L7TkArEzSdW,CS Amatongas,e2cMNKCnHOw,Amatongas CS,19.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200502,2022Q3,Manica,Gondola,UzFYRpkVqN2,CS Muda SerraÃ§Ã£o,xfxtwRZ7Ejp,Muda Serração CS,3.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200531,2022Q3,Manica,Cidade de Chimoio,g9AT6oQ6Uoi,CS Nhamaonha,UBe2SLdSmxV,Nhamaonha CS,17.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,398330,2022Q3,Manica,Cidade de Chimoio,lR0tDnUzHdB,CS Vila Nova,KxEa3dXzAYv,Vila Nova CS,25.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200522,2022Q3,Manica,Cidade de Chimoio,aUtB6n9lhl4,CS Chissui,IJwB2CRmy7D,Chissui CS,7.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,201696,2022Q3,Manica,Cidade de Chimoio,SKLMPC7qDwD,CS 7 de Abril,DfdvXXyNSoV,7 de Abril CS,56.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200525,2022Q3,Manica,Cidade de Chimoio,nT0RSdagl3c,CS Eduardo Mondlane,rlAmYWNUTnR,Eduardo Mondlane CS,8.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200499,2022Q3,Manica,Cidade de Chimoio,ZPCgEihjMiy,CS 1 Âº de Maio,l7dBO27dhA6,1º Maio CS,65.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Negative),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Negative,zeIPVS0tehO,zeIPVS0tehO,200517,2022Q3,Manica,Sussundenga,hzMMspjctBN,CS Sussundenga-Sede,RovRnV9RWFd,Sussundenga CS,37.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200549,2022Q3,Manica,Barue,GsYcZ9h9BUK,CS Nhassacara,Z6ZZLw50mAM,Nhassacara CS,72.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200521,2022Q3,Manica,Barue,d3aFvsvQ7O2,CS Nhazonia,Nv5WX50ktwr,Nhazonia CS,3.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200936,2022Q3,Manica,Barue,omMGWeMjO27,HD Catandica,qiBueINJbti,Catandica HD,12.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200524,2022Q3,Manica,Barue,xpFEJzy6IXt,CS Nhampassa,VSHfWQyhzUu,Nhampassa CS,1.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200552,2022Q3,Manica,Guro,X8TLq4JNXju,CS Guro-Sede,VsFXXXagVmp,Guro - Sede CS,11.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200532,2022Q3,Manica,Vanduzi,goKXBs7N5B8,CS IAC,yIcfnuZhejK,IAC CS,4.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200536,2022Q3,Manica,Machaze,e3XMm8h8pJ3,CS Chitobe,FmAQ159jI3w,Chitobe CS,19.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200557,2022Q3,Manica,Machaze,HZVnPphSXDJ,CS Save,ZifoCg4OvIj,Save CS,30.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200566,2022Q3,Manica,Mossurize,pdtUKo1EQzR,CS Dacata,yYG52aLO1GK,Dacata CS,7.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200939,2022Q3,Manica,Mossurize,A4fQVrJD7Zd,HD Espungabera,ZrUjQFzR1gM,Espungabera CS,40.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200528,2022Q3,Manica,Manica,XUfVdKbiMwL,CS Messica,gVZ58EQOH6K,Messica CS,56.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200563,2022Q3,Manica,Manica,hPqiPGsEYv5,CS Machipanda,RiIZqF2hfqY,Machipanda CS,14.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200938,2022Q3,Manica,Manica,lT5Qs9ETV9s,HD Manica,KjMGcLd3XXd,Manica HD,87.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,338288,2022Q3,Manica,Manica,rfn0xX7liVL,CS 4Âº Congresso,DAcTRfO0CNG,4º Congresso CS,2.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200500,2022Q3,Manica,Gondola,JlUMz2rDy1g,CS Inchope,bifefa8JnfN,Inchope CS,50.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200937,2022Q3,Manica,Gondola,pELuhX7Rgup,CS Gondola Sede,awoAlwC06Go,Gondola Sede CS,61.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200527,2022Q3,Manica,Gondola,L7TkArEzSdW,CS Amatongas,e2cMNKCnHOw,Amatongas CS,37.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200502,2022Q3,Manica,Gondola,UzFYRpkVqN2,CS Muda SerraÃ§Ã£o,xfxtwRZ7Ejp,Muda Serração CS,4.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200531,2022Q3,Manica,Cidade de Chimoio,g9AT6oQ6Uoi,CS Nhamaonha,UBe2SLdSmxV,Nhamaonha CS,13.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,398330,2022Q3,Manica,Cidade de Chimoio,lR0tDnUzHdB,CS Vila Nova,KxEa3dXzAYv,Vila Nova CS,11.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200522,2022Q3,Manica,Cidade de Chimoio,aUtB6n9lhl4,CS Chissui,IJwB2CRmy7D,Chissui CS,4.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,201696,2022Q3,Manica,Cidade de Chimoio,SKLMPC7qDwD,CS 7 de Abril,DfdvXXyNSoV,7 de Abril CS,36.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200525,2022Q3,Manica,Cidade de Chimoio,nT0RSdagl3c,CS Eduardo Mondlane,rlAmYWNUTnR,Eduardo Mondlane CS,18.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200499,2022Q3,Manica,Cidade de Chimoio,ZPCgEihjMiy,CS 1 Âº de Maio,l7dBO27dhA6,1º Maio CS,104.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Other),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Other,gb2u1310TWr,gb2u1310TWr,200517,2022Q3,Manica,Sussundenga,hzMMspjctBN,CS Sussundenga-Sede,RovRnV9RWFd,Sussundenga CS,17.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200549,2022Q3,Manica,Barue,GsYcZ9h9BUK,CS Nhassacara,Z6ZZLw50mAM,Nhassacara CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200521,2022Q3,Manica,Barue,d3aFvsvQ7O2,CS Nhazonia,Nv5WX50ktwr,Nhazonia CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200936,2022Q3,Manica,Barue,omMGWeMjO27,HD Catandica,qiBueINJbti,Catandica HD,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200524,2022Q3,Manica,Barue,xpFEJzy6IXt,CS Nhampassa,VSHfWQyhzUu,Nhampassa CS,0.0
MER Results: Facility Based,"PrEP_CT (N, DSD, TestResult): Receiving PrEP","PrEP_CT (N, DSD, TestResult)",PrEP_CT_N_DSD_TestResult,ECHO MOZ | PREP_CT Test Result (Positive),Y5zUjJ7a5fK,"Number of individuals, including those newly enrolled, receiving oral PrEP during the reporting period",PrEP Test Result - Positive,ppYYPECOvBK,ppYYPECOvBK,200552,2022Q3,Manica,Guro,X8TLq4JNXju,CS Guro-Sede,VsFXXXagVmp,Guro - Sede CS,0.0
